artist,songname,sectiontype,filename
yoko shimomura,never-let-up---mario-and-luigi-dream-team,chorus,data/Never Let Up - Mario and Luigi Dream Team.json
yoko shimomura,paper-jam---mixed-up-scramble,verse,data/Paper Jam - Mixed-Up Scramble.json
yoko shimomura,sad-song,verse,data/Sad Song.json
yoko shimomura,sanctuary-,intro,data/Sanctuary-6.json
yoko shimomura,sanctuary-,chorus,data/Sanctuary .json
yoko shimomura,scherzo-di-notte,intro-and-verse,data/Scherzo Di Notte.json
yoko shimomura,sunny-driftwood-shore,intro,data/Sunny Driftwood Shore.json
yoko shimomura,sunny-driftwood-shore,verse,data/Sunny Driftwood Shore-2.json
yoko shimomura,sunny-driftwood-shore,chorus,data/Sunny Driftwood Shore-3.json
yoko shimomura,sunny-driftwood-shore,instrumental,data/Sunny Driftwood Shore-4.json
yoko shimomura,super-mario-rpg---sad-song,verse,data/Super Mario RPG - Sad Song.json
yoko shimomura,superstar-saga---beanbean-castle,verse,data/Superstar Saga - Beanbean Castle.json
yoko shimomura,superstar-saga---come-on-again-%28boss-theme%29,verse,data/Superstar Saga - Come On Again (Boss Theme).json
yoko shimomura,superstar-saga---come-on-again-%28boss-theme%29,chorus,data/Superstar Saga - Come On Again (Boss Theme)-2.json
yoko shimomura,superstar-saga---come-on-again-%28boss-theme%29,chorus-lead-out,data/Superstar Saga - Come On Again (Boss Theme)-3.json
yoko shimomura,superstar-saga---come-on-again-%28boss-theme%29,outro,data/Superstar Saga - Come On Again (Boss Theme)-4.json
yoko shimomura,superstar-saga---danger,chorus,data/Superstar Saga - Danger.json
yoko shimomura,superstar-saga---fawful-and-cackletta,verse,data/Superstar Saga - Fawful and Cackletta.json
yoko shimomura,superstar-saga---hoohoo-village,verse,data/Superstar Saga - Hoohoo Village.json
yoko shimomura,superstar-saga---oho-oasis,verse,data/Superstar Saga - Oho Oasis.json
yoko shimomura,superstar-saga---oho-oasis,chorus,data/Superstar Saga - Oho Oasis-2.json
yoko shimomura,superstar-saga---oho-ocean,chorus,data/Superstar Saga - Oho Ocean.json
yoko shimomura,superstar-saga---popple-and-rookie,verse,data/Superstar Saga - Popple and Rookie.json
yoko shimomura,superstar-saga---popple-and-rookie,pre-chorus,data/Superstar Saga - Popple and Rookie-2.json
yoko shimomura,superstar-saga---stardust-fields,chorus,data/Superstar Saga - Stardust Fields.json
yoko shimomura,superstar-saga---teehee-valley,chorus,data/Superstar Saga - Teehee Valley.json
yoko shimomura,superstar-saga---the-name-is-fawful,verse,data/Superstar Saga - The Name is Fawful.json
yoko shimomura,superstar-saga---welcome-to-the-beanbean-kingdom,chorus,data/Superstar Saga - Welcome To The Beanbean Kingdom.json
yoko shimomura,the-grand-finale---bowsers-inside-story,verse,data/The Grand Finale - Bowser's Inside Story.json
yoko shimomura,the-grand-finale---bowsers-inside-story,pre-chorus-and-chorus,data/The Grand Finale - Bowser's Inside Story-2.json
yoko shimomura,the-other-promise,instrumental,data/The Other Promise.json
yoko shimomura,the-wilds,verse,data/The Wilds.json
yoko shimomura,welcome-to-booster-tower,verse,data/Welcome to Booster Tower.json
yoko shimomura,welcome-to-booster-tower,chorus,data/Welcome to Booster Tower-2.json
yoko shimomura,welcome-to-piillo-blimport,intro,data/Welcome to Pi'illo Blimport.json
yoko shimomura,welcome-to-piillo-blimport,verse,data/Welcome to Pi'illo Blimport-2.json
yoko shimomura,welcome-to-piillo-blimport,chorus,data/Welcome to Pi'illo Blimport-3.json
yoko shimomura,welcome-to-piillo-blimport,solo,data/Welcome to Pi'illo Blimport-4.json
yoko shimomura,what-lies-beneath,instrumental,data/What Lies Beneath.json
yoko shimomura,wheres-toad,intro,data/Where's Toad.json
yoko shimomura,wheres-toad,chorus,data/Where's Toad-2.json
yoko takahashi,a-cruel-angels-thesis,intro,data/A Cruel Angel's Thesis-2.json
yoko takahashi,a-cruel-angels-thesis,verse,data/A Cruel Angel's Thesis-3.json
yoko takahashi,a-cruel-angels-thesis,pre-chorus,data/A Cruel Angel's Thesis-4.json
yoko takahashi,a-cruel-angels-thesis,chorus,data/A Cruel Angel's Thesis-5.json
yoko takahashi,neon-genesis-evangelion---souls-refrain,verse,data/Neon Genesis Evangelion - Soul's Refrain.json
yoko takahashi,neon-genesis-evangelion---souls-refrain,chorus,data/Neon Genesis Evangelion - Soul's Refrain-2.json
yoko ueno,raspberry-heaven,chorus,data/Raspberry Heaven.json
yolanda adams,that-name,intro-and-verse,data/That Name.json
yolanda be cool and dcup,we-no-speak-americano,chorus,data/We No Speak Americano.json
yonaka,panic,chorus,data/PANIC.json
yoo seung jun,love-song,intro,data/Love Song-13.json
yoo seung jun,love-song,verse,data/Love Song-14.json
yoo seung jun,love-song,pre-chorus-and-chorus,data/Love Song-15.json
yoo seung jun,love-song,bridge,data/Love Song-16.json
yoo seung jun,vision,verse,data/Vision.json
yoo seung jun,vision,pre-chorus,data/Vision-2.json
yoo seung jun,vision,chorus,data/Vision-3.json
yooh,ice-angel,chorus,data/Ice Angel.json
yooh,ice-angel,solo,data/Ice Angel-2.json
yorushika,say-it,solo,data/Say It-6.json
yorushika,thoughtcrime,chorus,data/Thoughtcrime.json
yoshiaki fujisawa,notes-of-school-idol-days---yuttari-o-hiruyasumi,verse,data/Notes of School idol days - Yuttari o Hiruyasumi.json
yoshiaki fujisawa,notes-of-school-idol-days---yuttari-o-hiruyasumi,bridge,data/Notes of School idol days - Yuttari o Hiruyasumi-2.json
yoshida brothers,cherry-blossoms-in-winter,chorus,data/Cherry Blossoms in Winter.json
yoshida brothers,cherry-blossoms-in-winter,instrumental,data/Cherry Blossoms in Winter-2.json
yoshie arakawa,kazuya-mishima--devil-kazuya----tekken-2,intro,data/Kazuya Mishima -Devil Kazuya- - Tekken 2.json
yoshie arakawa,kazuya-mishima--devil-kazuya----tekken-2,verse,data/Kazuya Mishima -Devil Kazuya- - Tekken 2-2.json
yoshihiro ike,shadowverse-main-menu-theme,verse,data/Shadowverse Main Menu Theme.json
yoshihiro sakaguchi,the-moon,intro,data/The Moon-2.json
yoshihiro sakaguchi,the-moon,verse,data/The Moon-3.json
yoshihiro sakaguchi,the-moon,chorus,data/The Moon-4.json
yoshihisa hirano,kedakaki-yuri-no,intro,data/Kedakaki Yuri No.json
yoshihisa hirano,lights-theme,intro,data/Lights Theme.json
yoshiki feat hyde,red-swan,intro,data/Red Swan.json
yoshiki feat hyde,red-swan,verse,data/Red Swan-2.json
yoshiki feat hyde,red-swan,chorus,data/Red Swan-3.json
yoshio hirai,dungeon---startropics,verse,data/Dungeon - StarTropics.json
yoshio hirai,dungeon---startropics,chorus,data/Dungeon - StarTropics-2.json
yoshio hirai,dungeon---startropics,outro,data/Dungeon - StarTropics-3.json
yoshito hirano,colins-theme,pre-chorus,data/Colin's Theme.json
yoshito hirano,senseis-theme,intro-and-verse,data/Sensei's Theme.json
yoshito hirano,senseis-theme,verse,data/Sensei's Theme-2.json
yoshito hirano,senseis-theme,pre-chorus,data/Sensei's Theme-3.json
yoshito sekigawa,autumn-mountain--paper-mario-origami-king,verse,data/Autumn Mountain -Paper Mario Origami King.json
yoshito sekigawa,autumn-mountain-battle,verse,data/Autumn Mountain Battle.json
yoshito sekigawa,green-streamer-battle,intro,data/Green Streamer Battle.json
yoshito sekigawa,green-streamer-battle,verse,data/Green Streamer Battle-2.json
yoshito sekigawa,green-streamer-battle,pre-chorus,data/Green Streamer Battle-3.json
yoshito sekigawa,green-streamer-battle,outro,data/Green Streamer Battle-4.json
yoshito sekigawa,heart-island,intro,data/Heart Island.json
yoshito sekigawa,heart-island,verse,data/Heart Island-2.json
yoshito sekigawa,sea-tower---paper-mario---origami-king,verse,data/Sea Tower - Paper Mario - Origami King.json
yoshito sekigawa,shogun-studios---paper-mario-origami-king,intro,data/Shogun Studios - Paper Mario Origami King.json
yoshito sekigawa,yellow-streamer-battle---origami-king,verse,data/Yellow Streamer Battle - Origami King.json
yoshiyuki mori,violinist-of-hameln---inside-the-crimson-castle,intro,data/Violinist of Hameln - Inside the Crimson Castle.json
yoshiyuki mori,violinist-of-hameln---inside-the-crimson-castle,chorus,data/Violinist of Hameln - Inside the Crimson Castle-2.json
yotam perel,did-you-slip,verse,data/Did You Slip.json
yotam perel,did-you-slip,chorus,data/Did You Slip-2.json
you am i,heavy-heart,verse,data/Heavy Heart.json
you am i,heavy-heart,chorus,data/Heavy Heart-2.json
you dont know jack,bingo,chorus,data/Bingo-2.json
you dont know jack,question-5,chorus,data/Question 5.json
you plus me,capsized,verse,data/Capsized.json
youman,warning-time,chorus,data/Warning Time.json
youmi kimura,itsumo-nando-demo-%28always-with-me%29,verse,data/Itsumo nando demo (Always With Me).json
youmi kimura and wakako kaku,itsumo-nando-demo-%28always-with-me%29,verse,data/Itsumo nando demo (Always With Me)-2.json
young franco,dont-u-want-me,chorus,data/Don't U Want Me.json
young guv,good-time,verse,data/Good Time-3.json
young guv,good-time,chorus,data/Good Time-4.json
young k,nothing-but,verse,data/nothing but.json
young mc,bust-a-move,instrumental,data/Bust a Move.json
young rising sons,halloween,verse,data/Halloween-2.json
young rising sons,halloween,chorus,data/Halloween-3.json
young rising sons,halloween,outro,data/Halloween-4.json
young the giant,cough-syrup,intro,data/Cough Syrup.json
young thug and travis scott,pick-up-the-phone,verse,data/Pick Up the Phone.json
young thug and travis scott,pick-up-the-phone,chorus,data/Pick Up the Phone-2.json
youngblood hawke,we-come-running---vicetone-remix,chorus,data/We Come Running - Vicetone Remix.json
youssou n dour,7-seconds-ft-neneh-cherry,pre-chorus-and-chorus,data/7 Seconds ft Neneh Cherry.json
yousuke yasui,brisa-do-mar,intro-and-verse,data/brisa do mar.json
yousuke yasui,eschatos---silver-lining,intro,data/ESCHATOS - Silver Lining.json
yousuke yasui,eschatos---silver-lining,verse,data/ESCHATOS - Silver Lining-2.json
yousuke yasui,eschatos---silver-lining,chorus,data/ESCHATOS - Silver Lining-3.json
yousuke yasui,great-tribulation---mamorukun-curse,intro-and-verse,data/Great Tribulation - Mamorukun Curse.json
yousuke yasui,great-tribulation---mamorukun-curse,pre-chorus,data/Great Tribulation - Mamorukun Curse-2.json
yousuke yasui,great-tribulation---mamorukun-curse,chorus,data/Great Tribulation - Mamorukun Curse-3.json
yousuke yasui,megalomachia---ultraviolet,verse,data/Megalomachia - Ultraviolet.json
yousuke yasui,megalomachia---ultraviolet,chorus,data/Megalomachia - Ultraviolet-2.json
yousuke yasui,megalomachia---ultraviolet,chorus-lead-out,data/Megalomachia - Ultraviolet-3.json
yousuke yasui,megalomachia---ultraviolet,bridge,data/Megalomachia - Ultraviolet-4.json
yousuke yasui,stellar-light---eschatos,verse,data/STELLAR LIGHT - Eschatos.json
yousuke yasui,stellar-light---eschatos,chorus,data/STELLAR LIGHT - Eschatos-2.json
yousuke yasui,super-reflex,intro,data/SUPER-REFLEX.json
yousuke yasui,super-reflex,verse,data/SUPER-REFLEX-2.json
yousuke yasui,super-reflex,chorus,data/SUPER-REFLEX-3.json
yousuke yasui,yo-kai-disco,bridge,data/YO-KAI Disco.json
yousuke yasui,yo-kai-disco---mamorukun-curse,intro-and-verse,data/YO-KAI Disco - Mamorukun Curse.json
yousuke yasui,yo-kai-disco---mamorukun-curse,pre-chorus,data/YO-KAI Disco - Mamorukun Curse-2.json
yousuke yasui,yo-kai-disco---mamorukun-curse,chorus,data/YO-KAI Disco - Mamorukun Curse-3.json
youth group,forever-young,chorus,data/Forever Young-8.json
yoyo sham,the-light-runner,verse,data/The Light Runner.json
yoyo sham,the-light-runner,chorus,data/The Light Runner-2.json
yu peng chen,die-mittsommernacht-fantasie,chorus,data/Die Mittsommernacht-Fantasie.json
yu takahashi,yakimochi,intro,data/yakimochi.json
yu takahashi,yakimochi,verse,data/yakimochi-2.json
yu takahashi,yakimochi,pre-chorus,data/yakimochi-3.json
yu takahashi,yakimochi,chorus,data/yakimochi-4.json
yu tokiwa,murmur-twins,intro,data/murmur twins-2.json
yu tokiwa,murmur-twins,verse,data/murmur twins-3.json
yu tokiwa,murmur-twins,bridge,data/murmur twins-4.json
yu tokiwa,murmur-twins,pre-outro,data/murmur twins-5.json
yuce,future-candy,intro,data/Future Candy.json
yuce,future-candy,chorus,data/Future Candy-2.json
yuce,ladybird,intro,data/LADYBIRD.json
yugo kanno,il-vento-doro,chorus,data/Il Vento d'Oro.json
yugo kanno,il-vento-doro,instrumental,data/Il Vento d'Oro-2.json
yugo kanno,uragirimono-no-requiem,intro,data/Uragirimono no Requiem.json
yugo kanno,uragirimono-no-requiem,verse,data/Uragirimono no Requiem-2.json
yugo kanno,uragirimono-no-requiem,pre-chorus,data/Uragirimono no Requiem-3.json
yugo kanno,uragirimono-no-requiem,chorus,data/Uragirimono no Requiem-4.json
yui,again,intro,data/Again-5.json
yui levi,shavadava-in-amazing,verse,data/SHaVaDaVa In AMAZING.json
yui sakakibara,cocoro-root,intro,data/Cocoro Root.json
yui sakakibara,cocoro-root,pre-chorus,data/Cocoro Root-2.json
yui sakakibara,cocoro-root,chorus,data/Cocoro Root-3.json
yuka iguchi,strike-my-soul---strike-the-blood-anime-ed1,pre-chorus,data/Strike My Soul - Strike the Blood Anime ED1.json
yuka iguchi,strike-my-soul---strike-the-blood-anime-ed1,chorus,data/Strike My Soul - Strike the Blood Anime ED1-2.json
yuka kitamura,lorian-and-lothric,verse,data/Lorian and Lothric.json
yuka kitamura,malenia-blade-of-miquella-%28phase-2%29,intro,data/Malenia Blade of Miquella (Phase 2).json
yuka tsujiyoko,fe-genealogy-of-the-holy-war---heir-of-light,instrumental,data/FE Genealogy of the Holy War - Heir of Light.json
yuka tsujiyoko,fe-the-binding-blade---attack,chorus,data/FE The Binding Blade - Attack.json
yuka tsujiyoko,fe-the-binding-blade---beneath-a-new-light,verse,data/FE The Binding Blade - Beneath a New Light.json
yuka tsujiyoko,fire-emblem---together-we-ride,intro,data/Fire Emblem - Together We Ride.json
yuka tsujiyoko,fire-emblem---together-we-ride,verse,data/Fire Emblem - Together We Ride-2.json
yuka tsujiyoko,fire-emblem-conquest---dusk-falls,intro,data/Fire Emblem Conquest - Dusk Falls.json
yuka tsujiyoko,fire-emblem-conquest---dusk-falls,verse,data/Fire Emblem Conquest - Dusk Falls-2.json
yuka tsujiyoko,fire-emblem-conquest---dusk-falls,pre-chorus,data/Fire Emblem Conquest - Dusk Falls-3.json
yuka tsujiyoko,fire-emblem-conquest---dusk-falls,chorus,data/Fire Emblem Conquest - Dusk Falls-4.json
yuka tsujiyoko,fire-emblem-seisen-no-keifu---manster-castle-town,instrumental,data/Fire Emblem Seisen no Keifu - Manster Castle Town.json
yuka tsujiyoko,fire-emblem-theme,verse,data/Fire Emblem Theme.json
yuka tsujiyoko,sad-sun,intro,data/Sad Sun.json
yuka tsujiyoko and yoshito hirano,riverside-station,instrumental,data/Riverside Station.json
yuka tsujiyoko and yoshito hirano,rogueport,intro-and-verse,data/Rogueport.json
yuka tsujiyoko and yoshito hirano,rogueport,pre-chorus,data/Rogueport-2.json
yuka tsujiyoko and yoshito hirano,rogueport,chorus,data/Rogueport-3.json
yuka tsujiyoko and yoshito hirano,rogueport,instrumental,data/Rogueport-4.json
yuka tsujiyoko and yoshito hirano,ruins-of-the-thousand-year-door,instrumental,data/Ruins of the Thousand Year Door.json
yukari tamura,stardust-witch-meruru---meteo-impact,intro,data/Stardust Witch Meruru - Meteo Impact.json
yukari tamura,stardust-witch-meruru---meteo-impact,verse-and-pre-chorus,data/Stardust Witch Meruru - Meteo Impact-2.json
yukari tamura,stardust-witch-meruru---meteo-impact,chorus,data/Stardust Witch Meruru - Meteo Impact-3.json
yukari tamura and kana hanazawa,mogitate-fruit-girls,chorus,data/Mogitate Fruit Girls.json
yuki,dramatic,intro,data/Dramatic.json
yuki,dramatic,verse-and-pre-chorus,data/Dramatic-2.json
yuki,dramatic,chorus,data/Dramatic-3.json
yuki,dramatic,outro,data/Dramatic-4.json
yuki hayashi,21-chokushi-dekinai-urarakasa---my-hero-academia-2,intro,data/21 Chokushi Dekinai Urarakasa - MY HERO ACADEMIA 2.json
yuki hayashi,21-chokushi-dekinai-urarakasa---my-hero-academia-2,intro-and-verse,data/21 Chokushi Dekinai Urarakasa - MY HERO ACADEMIA 2-2.json
yuki hayashi,boku-no-hero-academia-ost---i-am-here,intro,data/Boku no Hero Academia OST - I Am Here.json
yuki hayashi,boku-no-hero-academia-ost---i-am-here,chorus,data/Boku no Hero Academia OST - I Am Here-2.json
yuki hayashi,you-say-run,chorus,data/You Say Run.json
yuki iwai,gargoyles-quest-ii---dark-forest-of-hidon,intro,data/Gargoyle's Quest II - Dark Forest Of Hidon.json
yuki iwai,gargoyles-quest-ii---dark-forest-of-hidon,verse,data/Gargoyle's Quest II - Dark Forest Of Hidon-2.json
yuki iwai,mega-man-x2---magna-centipede-stage,verse,data/Mega Man X2 - Magna Centipede Stage.json
yuki kajiura,bloody-rabbit,chorus,data/Bloody Rabbit.json
yuki kajiura,decretum---puella-magi-madoka-magica,chorus,data/Decretum - Puella Magi Madoka Magica.json
yuki kajiura,decretum---puella-magi-madoka-magica,chorus-lead-out,data/Decretum - Puella Magi Madoka Magica-2.json
yuki kajiura,symposium-magarum,verse,data/Symposium Magarum.json
yuki koyanagi,cross-colors,intro,data/Cross Colors.json
yuki koyanagi,cross-colors,verse-and-pre-chorus,data/Cross Colors-2.json
yuki nagato,yuki-muon-madobe-nite,intro,data/Yuki Muon Madobe Nite.json
yuki nagato,yuki-muon-madobe-nite,intro-and-verse,data/Yuki Muon Madobe Nite-2.json
yuki nagato,yuki-muon-madobe-nite,verse,data/Yuki Muon Madobe Nite-3.json
yuki nagato,yuki-muon-madobe-nite,verse-and-pre-chorus,data/Yuki Muon Madobe Nite-4.json
yuki nagato,yuki-muon-madobe-nite,chorus,data/Yuki Muon Madobe Nite-5.json
yuki saito,kanashimi-yo-konnichi-wa,intro-and-verse,data/Kanashimi yo Konnichi wa.json
yuki saito,kanashimi-yo-konnichi-wa,pre-chorus-and-chorus,data/Kanashimi yo Konnichi wa-2.json
yukika,yesterday,verse,data/Yesterday-7.json
yukika,yesterday,pre-chorus,data/Yesterday-8.json
yukika,yesterday,chorus,data/Yesterday-9.json
yukio nakajima,energy-breaker---the-prayer-bells-do-not-toll,verse,data/Energy Breaker - The Prayer Bells Do Not Toll.json
yuko ando,shock,verse,data/Shock-2.json
yuko ando,shock,pre-chorus,data/Shock-3.json
yuko ando,shock,chorus,data/Shock-4.json
yuko ando,shock,bridge,data/Shock.json
yuko anod,shock,bridge,data/Shock.json
yuko takehara,mega-man-6---mr-x-stage,verse,data/Mega Man 6 - Mr X Stage.json
yuko takehara,mega-man-6---mr-x-stage,chorus,data/Mega Man 6 - Mr X Stage-2.json
