original_link,section,link
https://www.hooktheory.com/theorytab/view/cash-cash/speak-with-your-heart,verse,https://hookpad.hooktheory.com?idOfSong=zngRJAapgJj&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cash-cash/speak-with-your-heart,pre-chorus,https://hookpad.hooktheory.com?idOfSong=QLgnaJy_m-V&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cash-cash/speak-with-your-heart,chorus,https://hookpad.hooktheory.com?idOfSong=ZbgOPMYMxnY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cash-cash/speak-with-your-heart,bridge,https://hookpad.hooktheory.com?idOfSong=ROmNyPOpoNw&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cash-cash-ft-bebe-rexha/take-me-home,verse,https://hookpad.hooktheory.com?idOfSong=ZdPoDWBOxnM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cash-cash-ft-bebe-rexha/take-me-home,pre-chorus,https://hookpad.hooktheory.com?idOfSong=ROmNzXKjmNw&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cash-cash-ft-bebe-rexha/take-me-home,chorus,https://hookpad.hooktheory.com?idOfSong=AnLgaZYExYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cashmere-cat/adore,instrumental,https://hookpad.hooktheory.com?idOfSong=RzojdZjMgDe&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cashmere-cat/kiss-kiss,chorus,https://hookpad.hooktheory.com?idOfSong=yvmrdKYZxOW&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cashmere-cat/mirror-maru,intro-and-verse,https://hookpad.hooktheory.com?idOfSong=VMgJArLymqK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cashmere-cat/paws,chorus,https://hookpad.hooktheory.com?idOfSong=ZOxVWjONodq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cashmere-cat/trust-nobody,chorus,https://hookpad.hooktheory.com?idOfSong=RzojdAnwgDe&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/casiopea/domino-line,chorus,https://hookpad.hooktheory.com?idOfSong=veoYeQBkodn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/casiopea/galactic-funk,solo-2,https://hookpad.hooktheory.com?idOfSong=VMgJObQaxqK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/casker/julys-ipanema-girl,verse,https://hookpad.hooktheory.com?idOfSong=jDgXReYEoKl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/caspar-babypants/googly-eyes,chorus,https://hookpad.hooktheory.com?idOfSong=ZOxVOpQModq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cassia-eller/por-enquanto,verse,https://hookpad.hooktheory.com?idOfSong=d_gwWEObgGV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cassia-eller/por-enquanto,chorus,https://hookpad.hooktheory.com?idOfSong=LAgQBlrlxyO&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cassie/long-way-2-go,pre-chorus-and-chorus,https://hookpad.hooktheory.com?idOfSong=zngRrWqEgJj&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cassie-steele/summer-nights,chorus,https://hookpad.hooktheory.com?idOfSong=RPxeXOkAgb_&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cassius/the-missing,pre-chorus,https://hookpad.hooktheory.com?idOfSong=DpgvNDbegad&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cassoe-and-raye-and-d-block-europe/prada,chorus,https://hookpad.hooktheory.com?idOfSong=ZwxK_vWbxed&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/casting-crowns/joy-to-the-world---christmas,verse,https://hookpad.hooktheory.com?idOfSong=nYAg-BkBxle&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/casting-crowns/o-come-all-ye-faithful---christmas,verse,https://hookpad.hooktheory.com?idOfSong=zngRBAaVgJj&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cat/you-are,verse,https://hookpad.hooktheory.com?idOfSong=nLga_YJloYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cat-janice/dance-you-outta-my-head,verse,https://hookpad.hooktheory.com?idOfSong=kwxARGnroKG&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cat-janice/dance-you-outta-my-head,pre-chorus-and-chorus,https://hookpad.hooktheory.com?idOfSong=yvmrbJBzmOW&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cat-power/sea-of-love,chorus,https://hookpad.hooktheory.com?idOfSong=ZbgORVRpmnY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cat-power/you-may-know-him,verse,https://hookpad.hooktheory.com?idOfSong=dPoDBEkRgnM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cat-stevens/peace-train,verse,https://hookpad.hooktheory.com?idOfSong=RzojWQPjmDe&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cat-stevens/wild-world,intro,https://hookpad.hooktheory.com?idOfSong=kygzBMQzgKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cat-stevens/wild-world,chorus,https://hookpad.hooktheory.com?idOfSong=nLgaPAXZmYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/catch-22/keasbey-nights,intro,https://hookpad.hooktheory.com?idOfSong=WeglPjkLgrY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/catch-22/keasbey-nights,chorus,https://hookpad.hooktheory.com?idOfSong=AaoGzPMlxeQ&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/catey-shaw/human-contact,chorus,https://hookpad.hooktheory.com?idOfSong=AaoGqLzzgeQ&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/catherine-ohara---danny-elfman/sallys-song---the-nightmare-before-christmas,verse,https://hookpad.hooktheory.com?idOfSong=jDgXqDqLxKl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/catherine-ohara---danny-elfman/sallys-song---the-nightmare-before-christmas,chorus,https://hookpad.hooktheory.com?idOfSong=RzojeOVQxDe&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/catherine-warwick/bein-friends,verse,https://hookpad.hooktheory.com?idOfSong=d_gw-ZLAoGV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/catherine-warwick/bein-friends,chorus,https://hookpad.hooktheory.com?idOfSong=kwxA-aarxKG&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/catherine-warwick/bein-friends,bridge,https://hookpad.hooktheory.com?idOfSong=yvgPqkYBxYq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/caught-a-ghost/time-go,instrumental,https://hookpad.hooktheory.com?idOfSong=YRzojbZQoDe&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/balcony,verse,https://hookpad.hooktheory.com?idOfSong=jDgXQdAnxKl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/eyes-of-flame,intro-and-verse,https://hookpad.hooktheory.com?idOfSong=zngRZpDVgJj&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/eyes-of-flame,outro,https://hookpad.hooktheory.com?idOfSong=_NgbBYpOgQA&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/last-battle,intro,https://hookpad.hooktheory.com?idOfSong=yvmrdAVdxOW&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/last-battle,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=zngRNwQAgJj&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/last-battle,chorus,https://hookpad.hooktheory.com?idOfSong=JNgqO-beorz&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/last-cave,intro-and-verse,https://hookpad.hooktheory.com?idOfSong=nvgyANOegkA&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/main-theme,intro,https://hookpad.hooktheory.com?idOfSong=nvgyJOM-xkA&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/main-theme,chorus,https://hookpad.hooktheory.com?idOfSong=kwxAyGWDxKG&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/main-theme,chorus-lead-out,https://hookpad.hooktheory.com?idOfSong=yvgP_ZAAmYq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/mimiga-town,verse,https://hookpad.hooktheory.com?idOfSong=ANmpRWJdxyM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/mimiga-town,outro,https://hookpad.hooktheory.com?idOfSong=bWgMwqzzolX&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/moonsong,verse,https://hookpad.hooktheory.com?idOfSong=dPoD-AaBmnM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/moonsong,chorus,https://hookpad.hooktheory.com?idOfSong=nZgWQODYory&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/moonsong,bridge,https://hookpad.hooktheory.com?idOfSong=LAgQnw-JxyO&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/on-to-grasstown,verse,https://hookpad.hooktheory.com?idOfSong=ROmNW-qQgNw&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/on-to-grasstown,chorus,https://hookpad.hooktheory.com?idOfSong=zngRRLKagJj&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/pulse,verse,https://hookpad.hooktheory.com?idOfSong=KexERnZKo_B&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/pulse,chorus,https://hookpad.hooktheory.com?idOfSong=JkmZGJO_gqn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/running-hell,verse,https://hookpad.hooktheory.com?idOfSong=kwxAGZvXmKG&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/running-hell,pre-chorus-and-chorus,https://hookpad.hooktheory.com?idOfSong=d_gwWBqAgGV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cave-story/scorching-back,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=d_gwWynQgGV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cavernecho/radiant-dreams,instrumental,https://hookpad.hooktheory.com?idOfSong=kygznqGPgKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cavetown/boys-will-be-bugs,verse,https://hookpad.hooktheory.com?idOfSong=nLgaj-r_xYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cavetown/boys-will-be-bugs,pre-chorus,https://hookpad.hooktheory.com?idOfSong=lamkP_QwgDM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cavetown/boys-will-be-bugs,chorus,https://hookpad.hooktheory.com?idOfSong=JkmZZ-_Jmqn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cavetown/devil-town,verse,https://hookpad.hooktheory.com?idOfSong=RPxeXQYPgb_&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cavetown/green,verse,https://hookpad.hooktheory.com?idOfSong=nJmB_XEpgAV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cavetown/just-add-water,verse,https://hookpad.hooktheory.com?idOfSong=ROmNZVKQmNw&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cavetown/just-add-water,chorus,https://hookpad.hooktheory.com?idOfSong=DpgvZBEkgad&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cavetown/lemon-boy,chorus,https://hookpad.hooktheory.com?idOfSong=veoYknDkgdn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cavetown/pigeon,verse,https://hookpad.hooktheory.com?idOfSong=ZwxK_-ewxed&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cavetown/pigeon,chorus,https://hookpad.hooktheory.com?idOfSong=ZOxVwXMModq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cazuza/eu-preciso-dizer-que-te-amo,verse,https://hookpad.hooktheory.com?idOfSong=ZOxVyJ_Mgdq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cazuza/eu-preciso-dizer-que-te-amo,chorus,https://hookpad.hooktheory.com?idOfSong=AaoGPVXzmeQ&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cazuza/eu-preciso-dizer-que-te-amo,outro,https://hookpad.hooktheory.com?idOfSong=eWxLwWb-gaK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cboyardee/dilbert-2---renard---killers-mp3,verse,https://hookpad.hooktheory.com?idOfSong=veoYZbAzmdn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cboyardee/dilbert-2---renard---killers-mp3,chorus,https://hookpad.hooktheory.com?idOfSong=RPxeOjpLmb_&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cbs-news/prime-time-with-john-dickerson,intro,https://hookpad.hooktheory.com?idOfSong=LAgQQAZvgyO&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cbs-news/prime-time-with-john-dickerson,pre-chorus-and-chorus,https://hookpad.hooktheory.com?idOfSong=dPoDBGRqgnM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cece-peniston/finally,verse,https://hookpad.hooktheory.com?idOfSong=veoY-eOzodn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cece-peniston/finally,chorus,https://hookpad.hooktheory.com?idOfSong=ZOxVjZzAxdq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cece-peniston/finally,bridge,https://hookpad.hooktheory.com?idOfSong=RzojZ_wNoDe&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cee-lo-green/forget-you,intro,https://hookpad.hooktheory.com?idOfSong=AaoGNRrPxeQ&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cee-lo-green/forget-you,verse,https://hookpad.hooktheory.com?idOfSong=ROmNBXlBmNw&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cee-lo-green/forget-you,pre-chorus,https://hookpad.hooktheory.com?idOfSong=lamkABZAxDM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/cee-lo-green/forget-you,bridge,https://hookpad.hooktheory.com?idOfSong=AQodLblroDl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/ceelo/sign-of-the-times,chorus,https://hookpad.hooktheory.com?idOfSong=nZgWndGYmry&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/ceelo-green/all-i-need-is-love-%28feat-disneys-the-muppets%29,pre-chorus,https://hookpad.hooktheory.com?idOfSong=RzojLLDkgDe&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/ceelo-green/all-i-need-is-love-%28feat-disneys-the-muppets%29,chorus,https://hookpad.hooktheory.com?idOfSong=ZOxVddkamdq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/ceelo-green/bright-lights-bigger-city,chorus,https://hookpad.hooktheory.com?idOfSong=eWxLddlExaK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/celebrate-the-nun/will-you-be-there,chorus,https://hookpad.hooktheory.com?idOfSong=DpgvRQBkgad&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/celeste/not-your-muse,verse,https://hookpad.hooktheory.com?idOfSong=ZOxVkVENodq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/celeste/not-your-muse,pre-chorus-and-chorus,https://hookpad.hooktheory.com?idOfSong=DpgvLkPRoad&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/celia-cruz/la-vida-es-un-carnaval,intro,https://hookpad.hooktheory.com?idOfSong=AnLgaLr_mYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/celia-cruz/la-vida-es-un-carnaval,verse,https://hookpad.hooktheory.com?idOfSong=ZOxVPLYamdq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/celia-cruz/la-vida-es-un-carnaval,chorus,https://hookpad.hooktheory.com?idOfSong=ZbgOaLY-onY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/celine-dion/a-new-day-has-come,pre-chorus-and-chorus,https://hookpad.hooktheory.com?idOfSong=jDgXbVknoKl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/celine-dion/a-new-day-has-come,chorus-lead-out,https://hookpad.hooktheory.com?idOfSong=QLgnnvW_g-V&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/celine-dion/all-by-myself,verse,https://hookpad.hooktheory.com?idOfSong=_NgbavvYmQA&amp;enableYouTube=false&amp;openBandEditorOnInit=true
